,Date,High,Low,Open,Close_x,Volume,Adj Close,JPM,MS,LIBOR,VIX,SS Close,DJI Close,IXIC Close,GSPC Close,N225 Close,HSI Close,FCHI Close,GDAXI Close,DEXJPUS,DEXCHUS,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,sentiment,Close_y,Fourier3,Fourier6,Fourier9,Close,ARIMA
0,2016-08-17,24.36323356628418,23.80952453613281,24.08637809753418,23.80952453613281,137600,23.80952453613281,37.0099983215332,15.510000228881836,0.41722,17.98,3109.554931640625,18573.939453125,5228.66015625,2182.219970703125,16745.640625,22799.779296875,4417.68017578125,10537.669921875,100.24,6.6328,24.435216086251398,25.50255766369048,23.80952453613281,23.80952453613281,0.0,1.3552241174673894,28.21300589862525,22.792109428755694,23.80952453613281,22.80952453613281,3.1271781915430013,0.0,23.80952453613281,25.358563637889944,24.926958236148447,24.944485461249467,23.80952453613281,23.80952453613281
1,2016-08-18,24.36323356628418,23.53266906738281,24.36323356628418,23.67109680175781,895700,23.67109680175781,37.11000061035156,15.68000030517578,0.41722,17.74,3104.114013671875,18597.69921875,5240.14990234375,2187.02001953125,16486.009765625,23023.16015625,4437.06005859375,10603.0302734375,100.07,6.6297,24.435216086251398,25.50255766369048,23.73764859713041,23.734542846679677,-0.003105750450725253,1.3552241174673894,28.21300589862525,22.792109428755694,23.70570373535156,22.67109680175781,3.1210908445470675,0.0,23.67109680175781,25.149822399688894,24.46565678008735,24.10342667657625,23.67109680175781,23.67109680175781
2,2016-08-19,24.08637809753418,23.615724563598643,23.64341163635254,24.08637809753418,2400300,24.08637809753418,38.68999862670898,16.25,0.41556,15.6,3108.10205078125,18552.5703125,5238.3798828125,2183.8701171875,16545.8203125,22937.220703125,4400.52001953125,10544.3603515625,100.24,6.6515,24.435216086251398,25.50255766369048,23.86294372073532,23.87186422634345,0.00892050560813118,1.3552241174673894,28.21300589862525,22.792109428755694,23.96924752455492,23.08637809753418,3.139242750843158,0.0,24.08637809753418,24.95492089655001,24.25881414968889,23.78487348982211,24.08637809753418,24.08637809753418
3,2016-08-22,25.24917030334473,23.58803939819336,23.80952453613281,24.169435501098643,1138300,24.169435501098643,39.29999923706055,17.079999923706055,0.41667,14.38,3084.804931640625,18529.419921875,5244.60009765625,2182.639892578125,16598.189453125,22997.91015625,4389.93994140625,10494.349609375,100.25,6.6475,24.435216086251398,25.50255766369048,23.948625428962952,23.96579584856143,0.01717041959847876,1.3552241174673894,28.21300589862525,22.792109428755694,24.104374408721927,23.169435501098643,3.1428339747939606,0.0,24.169435501098643,24.78683192996992,24.339615437837292,24.025049614107388,24.169435501098636,24.169435501098636
4,2016-08-23,25.415283203125,24.08637809753418,24.22480583190918,24.91694259643555,751600,24.91694259643555,38.7599983215332,16.610000610351562,0.41778,16.28,3089.7060546875,18547.30078125,5260.080078125,2186.89990234375,16497.359375,22998.9296875,4421.4501953125,10592.8798828125,100.2,6.6378,24.435216086251398,25.50255766369048,24.1731821740198,24.224219020582556,0.05103684656275932,1.3552241174673894,28.21300589862525,22.792109428755694,24.648325013720303,23.91694259643555,3.1745871030382617,0.0,24.91694259643555,24.657783510617904,24.636251396591568,24.593735059517503,24.91694259643555,24.91694259643555
5,2016-08-24,27.68549346923828,24.97231483459473,27.68549346923828,25.24917030334473,1280200,25.24917030334473,39.599998474121094,17.25,0.41833,16.41,3085.8798828125,18481.48046875,5217.68994140625,2175.43994140625,16597.30078125,22820.779296875,4435.47021484375,10622.9697265625,100.5,6.6562,24.435216086251398,25.50255766369048,24.388694014550122,24.47333610478037,0.08464209023025404,1.3552241174673894,28.21300589862525,22.792109428755694,25.04943876476079,24.24917030334473,3.188382402503107,0.0,25.24917030334473,24.578184804929336,24.999533426073853,25.18092603265909,25.24917030334473,25.24917030334473
6,2016-08-25,25.60908126831055,24.97231483459473,25.60908126831055,25.14396476745605,188300,25.14396476745605,39.91999816894531,17.420000076293945,0.41989,15.8,3068.3291015625,18448.41015625,5212.2001953125,2172.469970703125,16555.94921875,22814.94921875,4406.60986328125,10529.58984375,100.58,6.6560000000000015,24.435216086251398,25.50255766369048,24.523015002734645,24.6229845445058,0.09996954177115568,1.3552241174673894,28.21300589862525,22.792109428755694,25.11248492758316,24.14396476745605,3.1840344427573664,0.0,25.14396476745605,24.555649439698914,25.265420935490717,25.559084708984734,25.14396476745605,25.14396476745605
7,2016-08-26,25.442968368530273,25.18826103210449,25.442968368530273,25.33222579956055,113200,25.33222579956055,41.400001525878906,17.899999618530273,0.41833,14.05,3070.30908203125,18395.400390625,5218.919921875,2169.0400390625,16360.7099609375,22909.5390625,4441.8701171875,10587.76953125,101.2,6.669,24.652744838169646,25.50255766369048,24.653398912992028,24.77099226282498,0.11759334983294778,1.3552241174673894,28.21300589862525,22.792109428755694,25.25900117362418,24.33222579956055,3.1918016363578863,0.0,25.33222579956055,24.594224987493806,25.32345854481529,25.628718278821825,25.33222579956055,25.33222579956055
8,2016-08-30,25.885934829711914,24.66777420043945,25.60908126831055,25.0,2435300,25.0,41.18999862670898,17.799999237060547,0.41944,14.51,3074.677001953125,18454.30078125,5222.990234375,2176.1201171875,16725.359375,23016.109375,4457.490234375,10657.6396484375,102.92,6.6778,24.84258815220425,25.50255766369048,24.70477280299845,24.816298144304657,0.11152534130620496,1.3552241174673894,28.21300589862525,22.792109428755694,25.08632495168045,24.0,3.1780538303479458,0.0,25.0,24.850617380542086,24.87413555999332,24.90350257903805,25.0,25.0
9,2016-08-31,24.97231483459473,24.36323356628418,24.77851676940918,24.739755630493164,4578700,24.739755630493164,41.2599983215332,17.6299991607666,0.41944,14.59,3085.490966796875,18400.880859375,5213.22021484375,2170.949951171875,16887.400390625,22976.880859375,4438.22021484375,10592.6904296875,103.38,6.6776,24.935927799769807,25.50255766369048,24.70960009271578,24.8017933676852,0.09219327496941787,1.3552241174673894,28.21300589862525,22.792109428755694,24.855274824701404,23.739755630493164,3.1671510955520117,0.0,24.739755630493164,25.056319779107838,24.62036531766569,24.383232550374288,24.739755630493164,24.739755630493164
10,2016-09-01,26.32890319824219,24.08637809753418,26.32890319824219,24.08637809753418,4585900,24.08637809753418,41.34000015258789,17.569999694824222,0.41611,14.18,3063.304931640625,18419.30078125,5227.2099609375,2170.860107421875,16926.83984375,23162.33984375,4439.669921875,10534.3095703125,103.22,6.6713,24.924062456403465,25.50255766369048,24.62876800250372,24.670889623128108,0.04212162062439262,1.3552241174673894,28.21300589862525,22.792109428755694,24.342674112943893,23.08637809753418,3.139242750843158,0.0,24.08637809753418,25.29982152769755,24.564075730294448,24.12283627992998,24.08637809753418,24.08637809753418
11,2016-09-02,24.31340026855469,23.64341163635254,24.31340026855469,23.798450469970703,4119100,23.798450469970703,41.25,17.209999084472653,0.42044,13.88,3067.35205078125,18491.9609375,5249.89990234375,2179.97998046875,16925.6796875,23266.69921875,4542.169921875,10683.8203125,104.18,6.678999999999999,24.76427786690849,25.50255766369048,24.526750410807285,24.51577280579195,-0.01097760501533429,1.3552241174673894,28.21300589862525,22.792109428755694,23.97985766825862,22.798450469970703,3.1266925718074936,0.0,23.798450469970703,25.567611182395893,24.80173600775785,24.389661509131823,23.798450469970703,23.798450469970703
12,2016-09-06,25.60908126831055,23.266887664794922,23.94795036315918,25.166112899780273,28543400,25.166112899780273,40.88000106811523,17.079999923706055,0.42044,14.07,3090.712890625,18538.119140625,5275.91015625,2186.47998046875,17081.98046875,23787.6796875,4529.9599609375,10687.1396484375,102.28,6.6722,24.752412523542137,25.50255766369048,24.60165161106639,24.62869655219228,0.02704494112589728,1.3552241174673894,28.21300589862525,22.792109428755694,24.770694985306374,24.166112899780273,3.1849513584381275,0.0,25.166112899780273,25.84497713478393,25.32108254785628,25.22316170642306,25.166112899780273,25.166112899780273
13,2016-09-07,27.342193603515625,24.92801856994629,24.95570373535156,26.578073501586914,74965600,26.578073501586914,41.22999954223633,17.040000915527347,0.4215600000000001,13.98,3091.927978515625,18526.140625,5283.93017578125,2186.159912109375,17012.439453125,23741.810546875,4557.66015625,10752.98046875,101.72,6.66,24.95728519984655,25.50255766369048,24.8236273103073,24.960613206561302,0.1369858962540036,1.3552241174673894,28.21300589862525,22.792109428755694,25.975614248078752,25.578073501586914,3.24173548063226,0.0,26.578073501586914,26.117177194953843,26.00652183568649,26.33851857265651,26.578073501586914,26.578073501586914
14,2016-09-08,28.17829513549805,26.80509376525879,26.82724189758301,27.85714340209961,20861200,27.85714340209961,40.54999923706055,16.600000381469727,0.42211,14.15,3095.9541015625,18479.91015625,5259.47998046875,2181.300048828125,16958.76953125,23919.33984375,4542.2001953125,10675.2900390625,102.28,6.664,25.317987714494986,25.50255766369048,25.151779444159327,25.445831601180448,0.29405215702112386,1.3552241174673894,28.21300589862525,22.792109428755694,27.229967104843997,26.85714340209961,3.2905318340655785,0.0,27.85714340209961,26.37056351198501,26.686742633586288,27.26163764794138,27.85714340209961,27.85714340209961
15,2016-09-09,27.77962303161621,26.650054931640625,27.59136199951172,27.17607879638672,13491100,27.17607879638672,40.2400016784668,16.430000305175778,0.4215600000000001,15.43,3078.85498046875,18085.44921875,5125.91015625,2127.81005859375,16965.759765625,24099.69921875,4491.39990234375,10573.4404296875,102.86,6.6778,25.628856113978802,25.50255766369048,25.36353778562455,25.731768592417282,0.3682308067927345,1.3552241174673894,28.21300589862525,22.792109428755694,27.19404156503791,26.17607879638672,3.2648459706689663,0.0,27.17607879638672,26.59356349457032,27.20022846070519,27.63190971069516,27.17607879638672,27.17607879638672
16,2016-09-12,27.51938056945801,26.41749763488769,26.61129570007324,27.35326766967773,7090300,27.35326766967773,40.68000030517578,16.84000015258789,0.421,16.81,3021.97705078125,18325.0703125,5211.89013671875,2159.0400390625,16672.919921875,23290.599609375,4439.7998046875,10431.76953125,101.96,6.6788,26.00221497671945,25.50255766369048,25.56551274490672,25.99671065229235,0.4311979073856307,1.3552241174673894,28.21300589862525,22.792109428755694,27.300192302286444,26.35326766967773,3.2715922775331867,0.0,27.35326766967773,26.777436763553986,27.451723792855216,27.438488452413818,27.35326766967773,27.35326766967773
17,2016-09-13,27.48615646362305,26.58361053466797,26.650054931640625,26.854928970336914,9146300,26.854928970336914,40.47999954223633,16.739999771118164,0.421,14.84,3023.510009765625,18066.75,5155.25,2127.02001953125,16729.0390625,23215.759765625,4387.18017578125,10386.599609375,102.14,6.6782,26.3977222442627,25.50255766369048,25.69290479467256,26.13561165598907,0.44270686131650905,1.3552241174673894,28.21300589862525,22.792109428755694,27.003350080220557,25.854928970336914,3.2525012586131954,0.0,26.854928970336914,26.916751479086766,27.43992691775752,27.001262080640416,26.854928970336914,26.854928970336914
18,2016-09-14,26.92137336730957,26.578073501586914,26.79401969909668,26.77187156677246,8722000,26.77187156677246,40.97000122070313,16.790000915527347,0.42211,15.73,3002.84912109375,18034.76953125,5173.77001953125,2125.77001953125,16614.240234375,23190.640625,4370.259765625,10378.400390625,102.33,6.6707,26.82249668666295,25.50255766369048,25.796932804035464,26.237771634717888,0.4408388306824378,1.3552241174673894,28.21300589862525,22.792109428755694,26.84903107112239,25.77187156677246,3.2492836478235185,0.0,26.77187156677246,27.009549462582303,27.247439437297178,26.710617465966767,26.77187156677246,26.77187156677246
19,2016-09-20,27.098560333251953,26.672203063964844,26.960132598876953,26.982280731201172,6082600,26.982280731201172,41.709999084472656,17.5,0.42211,14.55,3023.0,18129.9609375,5241.35009765625,2139.760009765625,16492.150390625,23530.859375,4388.60009765625,10393.8603515625,101.66,6.67,27.0819492340088,25.50255766369048,25.908720123114875,26.35651484463056,0.4477947215156704,1.3552241174673894,28.21300589862525,22.792109428755694,26.937864177867056,25.982280731201172,3.25741479534933,0.0,26.982280731201172,26.982132081204128,26.7078411140411,27.022357627970177,26.982280731201172,26.982280731201172
20,2016-09-21,27.13178253173828,26.727575302124023,26.788482666015625,26.810630798339844,7544500,26.810630798339844,41.65999984741211,17.450000762939453,0.42211,14.33,3025.8740234375,18293.69921875,5295.18017578125,2163.1201171875,16807.619140625,23669.900390625,4409.5498046875,10436.490234375,100.62,6.6695,27.115171704973502,25.50255766369048,25.99209028264921,26.428536067661362,0.4364457850121468,1.3314603107916183,28.16547828527371,22.83963704210724,26.85304192484081,25.810630798339844,3.250786453507027,0.0,26.810630798339844,26.909883748572398,26.743956064929012,26.791465252429163,26.810630798339844,26.810630798339844
21,2016-09-23,26.83831596374512,26.478404998779297,26.50609016418457,26.58361053466797,3775600,26.58361053466797,41.77000045776367,17.399999618530273,0.42322,16.37,3033.89599609375,18261.44921875,5305.75,2164.68994140625,16754.01953125,23686.48046875,4488.68994140625,10626.9697265625,101.04,6.669,26.933238438197552,25.63465699695405,26.045782832447358,26.45301406279607,0.4072312303487031,1.26865316089778,28.171963318749622,23.097350675158488,26.673420998053192,25.58361053466797,3.2419519329718174,0.0,26.58361053466797,26.74285069247551,26.70114649810905,26.509946650543327,26.58361053466797,26.58361053466797
22,2016-09-26,26.61129570007324,26.40088653564453,26.42303466796875,26.51716423034668,5133500,26.51716423034668,42.099998474121094,17.860000610351562,0.42433,16.29,2980.429931640625,18094.830078125,5257.490234375,2146.10009765625,16544.560546875,23317.919921875,4407.85009765625,10393.7099609375,100.34,6.6683,26.83910778590612,25.770184017363054,26.087867662894396,26.46309960814784,0.3752319452534394,1.2180452831990989,28.20627458376125,23.33409345096485,26.569249819581074,25.51716423034668,3.2393513328018377,0.0,26.51716423034668,26.66107717964307,26.59311364863232,26.52881015374393,26.51716423034668,26.51716423034668
23,2016-09-27,26.566999435424805,26.38427543640137,26.456256866455078,26.46179389953613,4982900,26.46179389953613,41.61999893188477,17.309999465942386,0.42544,15.59,2998.172119140625,18228.30078125,5305.7099609375,2159.929931640625,16683.9296875,23571.900390625,4398.68017578125,10361.48046875,100.36,6.6691,26.7117543901716,25.883299055553607,26.120751692289144,26.46289501736927,0.34214332508013,1.1574983534792078,28.198295762512032,23.568302348595203,26.497612539550854,25.46179389953613,3.2371790501732685,0.0,26.46179389953613,26.58655429107104,26.47379321928888,26.52990039461984,26.46179389953613,26.46179389953613
24,2016-09-28,26.63898086547852,26.317829132080078,26.511627197265625,26.50055313110352,4061600,26.50055313110352,42.38000106811523,17.75,0.42063,16.14,2987.85791015625,18339.240234375,5318.5498046875,2171.3701171875,16465.400390625,23619.650390625,4432.4501953125,10438.33984375,100.57,6.672999999999999,26.66112927028112,25.994304656982425,26.153695521057944,26.468778917177573,0.31508339611963265,1.1357029763955575,28.26571060977353,23.72289870419131,26.499572933919296,25.50055313110352,3.2387001433449494,0.0,26.50055313110352,26.521804211776228,26.398033770798516,26.4623185850176,26.50055313110352,26.50055313110352
25,2016-09-29,26.53931427001953,26.30675506591797,26.36212539672852,26.339977264404297,2996500,26.339977264404297,42.83000183105469,17.8700008392334,0.41989,15.27,2998.48291015625,18143.44921875,5269.14990234375,2151.1298828125,16693.7109375,23739.470703125,4443.83984375,10405.5400390625,101.48,6.665,26.59943008422852,26.062068212599982,26.169651436643573,26.448702440717913,0.2790510040743328,1.1214148890198867,28.304897990639766,23.819238434560212,26.393175820909253,25.339977264404297,3.2323832776709764,0.0,26.339977264404297,26.467915904199828,26.3992812586441,26.38526140429009,26.339977264404297,26.339977264404297
26,2016-09-30,26.63344383239746,26.33444023132324,26.456256866455078,26.46733093261719,3125100,26.46733093261719,43.31999969482422,18.489999771118164,0.4237800000000001,15.22,3004.702880859375,18308.150390625,5312.0,2168.27001953125,16449.83984375,23297.150390625,4448.259765625,10511.01953125,101.21,6.6685,26.52586582728795,26.12007586161296,26.194857198853594,26.45160021898095,0.2567430201273595,1.100718391970164,28.321512645553284,23.91863907767263,26.44261256204789,25.46733093261719,3.237396490905703,0.0,26.46733093261719,26.42487507357697,26.4710143924085,26.39528776422186,26.46733093261719,26.46733093261719
27,2016-10-11,26.428571701049805,26.00221443176269,26.112957000732425,26.10188293457031,3166400,26.10188293457031,41.15999984741211,17.040000915527347,0.42767,18.33,3065.25,18128.66015625,5246.7900390625,2136.72998046875,17024.759765625,23549.51953125,4471.740234375,10577.16015625,103.36,6.718999999999999,26.424616132463733,26.16569101242792,26.187067254929968,26.397292382548162,0.21022512761819456,1.0832435737230428,28.33217815987401,23.99920386498184,26.215459477062826,25.10188293457031,3.2229428606376382,0.0,26.10188293457031,26.35286249620296,26.288580259920817,26.21884602919309,26.10188293457031,26.234134340079613
28,2016-10-12,26.27353286743164,25.8914737701416,26.00221443176269,26.08527183532715,2965800,26.08527183532715,41.68000030517578,17.379999160766598,0.42878,18.12,3058.498046875,18144.19921875,5239.02001953125,2139.179931640625,16840.0,23407.05078125,4452.240234375,10523.0703125,104.48,6.718,26.35342488970076,26.201550347464426,26.17862025828355,26.34890839038577,0.17028813210222182,1.0461257720468249,28.29380189155808,24.10929880337077,26.128667715905703,25.08527183532715,3.222280894446253,0.0,26.08527183532715,26.36645878361848,26.242519365338417,26.06321524985845,26.08527183532715,26.173210551919336
29,2016-10-13,26.27353286743164,25.82502746582031,25.96899223327637,26.096345901489247,2424300,26.096345901489247,42.84000015258789,17.610000610351562,0.431,17.81,3061.345947265625,18098.939453125,5213.330078125,2132.550048828125,16774.240234375,23031.30078125,4405.169921875,10414.0703125,103.62,6.7248,26.29330798557827,26.25375729515439,26.171853387961672,26.3097921049492,0.1379387169875308,0.9844156604820083,28.22258861611841,24.284925974190372,26.107119839628066,25.096345901489247,3.2227222539257316,0.0,26.096345901489247,26.38363973512532,26.223800799620218,25.989076076325787,26.096345901489254,26.25170035880449
30,2016-10-14,26.36212539672852,26.01882553100586,26.151716232299805,26.15725326538086,2763900,26.15725326538086,42.41999816894531,17.780000686645508,0.43044,18.6,3063.80908203125,18138.380859375,5214.16015625,2132.97998046875,16856.369140625,23233.310546875,4470.919921875,10580.3798828125,104.1,6.7277,26.249802180698943,26.321257182529997,26.17066229800909,26.286191591435852,0.11552929342675712,0.8333898139445887,27.988036810419175,24.654477554640817,26.140542123463263,25.15725326538086,3.225146255180351,0.0,26.15725326538086,26.402384656176825,26.20668965987488,26.057955399885603,26.15725326538086,26.276301342241755
31,2016-10-17,26.389812469482425,26.040973663330078,26.16832733154297,26.24031066894531,2439500,26.24031066894531,42.27000045776367,17.75,0.43322,16.69,3041.166015625,18086.400390625,5199.81982421875,2126.5,16900.119140625,23037.5390625,4450.22998046875,10503.5703125,103.96,6.735,26.212624686104913,26.423825400216238,26.176301933822327,26.2790991679988,0.10279723417646736,0.5616878415983401,27.547201083412922,25.300449717019557,26.20705448711796,25.24031066894531,3.22844234619256,0.0,26.24031066894531,26.419663530048553,26.17671547597448,26.26652807818921,26.24031066894531,26.269906287270615
32,2016-10-18,26.46733093261719,26.024362564086914,26.32890319824219,26.40088653564453,2720100,26.40088653564453,42.88000106811523,18.190000534057614,0.43322,17.59,3083.875,18161.939453125,5243.83984375,2139.60009765625,16963.609375,23394.390625,4508.91015625,10631.5498046875,103.8,6.7401,26.221326010567804,26.547750927153093,26.194362618341287,26.297911591508285,0.10354897316698697,0.4595563754970494,27.46686367814719,25.628638176158987,26.336275852802345,25.40088653564453,3.2347840763935274,0.0,26.40088653564453,26.431396640019717,26.144085695216788,26.496270871384827,26.40088653564453,26.31379955934736
33,2016-10-19,26.60022163391113,26.312292098999023,26.32890319824219,26.41749763488769,2256500,26.41749763488769,40.47999954223633,16.629999160766598,0.43378,18.42,3084.718994140625,18202.619140625,5246.41015625,2144.2900390625,16998.91015625,23304.970703125,4520.2998046875,10645.6796875,103.3,6.737,26.214206968035025,26.60734067644392,26.21219360819789,26.316372471783875,0.10417886358598594,0.4616670129734133,27.53067470239075,25.68400665049709,26.390423707525912,25.41749763488769,3.2354378201166267,0.0,26.41749763488769,26.43260898387536,26.140640608173747,26.56987926003725,26.41749763488769,26.489509136182175
34,2016-10-20,26.48947906494141,26.26245880126953,26.27906990051269,26.41196060180664,1950800,26.41196060180664,40.400001525878906,16.520000457763672,0.43322,17.58,3084.4580078125,18162.349609375,5241.830078125,2141.340087890625,17235.5,23374.400390625,4540.1201171875,10701.3896484375,103.92,6.7439,26.258503777640207,26.599430538359147,26.22806458986743,26.331120944228463,0.10305635436103344,0.35729691931261753,27.314024376984378,25.88483669973391,26.404781637046398,25.41196060180664,3.2352199530255716,0.0,26.41196060180664,26.417791012925807,26.201897229654765,26.40485822576188,26.41196060180664,26.457936002838924
35,2016-10-24,26.63344383239746,26.28460693359375,26.35658836364746,26.544851303100586,1835400,26.544851303100586,40.58000183105469,16.770000457763672,0.4321100000000001,18.49,3128.2470703125,18223.029296875,5309.830078125,2151.330078125,17234.419921875,23604.080078125,4552.580078125,10761.169921875,104.2,6.7728,26.32415798732213,26.53694043840681,26.25309797763851,26.364083111310173,0.11098513367165808,0.3241753635766769,27.18529116556016,25.88858971125345,26.49816141441585,25.544851303100586,3.240435781787177,0.0,26.544851303100586,26.318726720676132,26.526989806717214,25.980616826485097,26.544851303100586,26.107129285272524
36,2016-10-25,26.544851303100586,25.930233001708984,26.428571701049805,26.01882553100586,2736200,26.01882553100586,40.040000915527344,16.520000457763672,0.43433,18.61,3131.93896484375,18169.26953125,5283.39990234375,2143.159912109375,17365.25,23565.109375,4540.83984375,10757.3095703125,104.25,6.778,26.313083648681644,26.481833140055343,26.23467626693167,26.310856468842484,0.07618020191080177,0.27380654547958466,27.029446231014514,25.934220049096176,26.178604158809193,25.01882553100586,3.219628562730192,0.0,26.01882553100586,26.226192402535577,26.680988502932983,26.16167881913724,26.01882553100586,26.68636636243823
37,2016-10-26,26.21816253662109,25.82502746582031,25.94130706787109,25.86932373046875,2990700,25.86932373046875,39.290000915527344,16.09000015258789,0.43433,16.68,3116.31201171875,18199.330078125,5250.27001953125,2139.429931640625,17391.83984375,23325.4296875,4534.58984375,10709.6796875,104.42,6.7706,26.271950857979913,26.411169142950147,26.20607764217483,26.24280926259961,0.0367316204247885,0.2833946302427289,26.97795840343561,25.84437988246469,25.972417206582232,24.86932373046875,3.2136350652650103,0.0,25.86932373046875,26.102401965211396,26.702073061488644,26.57520247691032,25.86932373046875,26.073279258889762
38,2016-10-27,27.54706573486328,26.60022163391113,27.364341735839844,26.76079750061035,12710800,26.76079750061035,39.38999938964844,16.260000228881836,0.43489,16.65,3112.35009765625,18169.6796875,5215.97021484375,2133.0400390625,17336.419921875,23132.349609375,4533.56982421875,10717.080078125,105.14,6.7819,26.346306119646353,26.40668669201079,26.249317608126674,26.322617948961984,0.07330034083531345,0.2826169071720868,26.971920506354962,25.84145287766661,26.49800406926765,25.76079750061035,3.2488538596315624,0.0,26.76079750061035,25.94844540493419,26.51166149038661,26.873526401074894,26.76079750061035,25.799557066607946
39,2016-10-28,27.225914001464844,26.57253646850586,26.63898086547852,27.05980110168457,6904300,27.05980110168457,39.52999877929688,16.180000305175778,0.43544,17.92,3104.27001953125,18161.189453125,5190.10009765625,2126.409912109375,17446.41015625,22954.810546875,4548.580078125,10696.1904296875,105.4,6.776,26.44043677193779,26.4203976222447,26.312250271703824,26.43617303349697,0.12392276179314266,0.2915795818630768,27.00355678597085,25.837238458518552,26.872535424212266,26.05980110168457,3.260393939345416,0.0,27.05980110168457,25.76822698939523,26.095724747069017,26.698123482838945,27.05980110168457,26.972823413018766
40,2016-10-31,27.40310096740723,27.032115936279297,27.13178253173828,27.18161773681641,6165300,27.18161773681641,40.59000015258789,16.520000457763672,0.43344,17.99,3100.491943359375,18142.419921875,5189.14013671875,2126.14990234375,17425.01953125,22934.5390625,4509.259765625,10665.009765625,105.07,6.7735,26.549596786499034,26.42988986060733,26.37951475712117,26.55097856059421,0.17146380347304202,0.32899304853831035,27.08787595768395,25.771903763530712,27.078590299281696,26.18161773681641,3.2650575514227844,0.0,27.18161773681641,25.56849083692936,25.522555757145792,25.96320019526473,27.18161773681641,27.372537685908554
